filename,width,height,class,xmin,ymin,xmax,ymax
1522979468.png,640,360,coffee machine,197,103,377,263
1532750036.png,640,360,fire alarm,292,263,380,311
1522981048.png,640,360,tissue box,256,107,346,215
1530142370.png,640,360,uav,160,95,376,311
1530142372.png,640,360,uav,142,90,358,306
1532749244.png,640,360,fire alarm,337,167,427,239
1522973698.png,640,360,Christmas toy,171,72,271,222
1530142335.png,640,360,uav,218,83,458,275
1522973685.png,640,360,Christmas toy,220,64,320,214
1522981621.png,640,360,tissue box,231,249,375,349
1532748628.png,640,360,fire alarm,415,124,489,198
1530140328.png,640,360,robot,238,67,438,291
1530138383.png,640,360,soccer ball,425,199,533,319
1532920490.png,640,360,tennis racket,463,163,583,243
1530141990.png,640,360,uav,227,85,515,301
1522979256.png,640,360,coffee machine,250,104,374,284
1522981590.png,640,360,tissue box,199,181,333,309
1530141987.png,640,360,uav,220,63,508,279
1530142764.png,640,360,uav,230,48,470,288
1530143947.png,640,360,uav,181,73,501,253
1522975034.png,640,360,Christmas toy,228,192,362,336
1532919494.png,640,360,tennis racket,203,144,263,294
1530138979.png,640,360,robot,244,156,334,290
1522977361.png,640,360,coffee machine,264,188,346,288
1532749945.png,640,360,fire alarm,339,263,401,311
1532750232.png,640,360,fire alarm,347,234,467,260
1522973739.png,640,360,Christmas toy,274,111,334,183
1522982805.png,640,360,potted plant,345,119,489,311
1522981317.png,640,360,tissue box,205,199,313,295
1522974343.png,640,360,Christmas toy,240,200,384,350
1530139709.png,640,360,robot,187,29,379,317
1530140294.png,640,360,robot,286,167,386,301
1530143369.png,640,360,uav,370,54,610,254
1530145025.png,640,360,turtle bot,321,67,481,267
1522977442.png,640,360,coffee machine,285,194,365,290
1532749997.png,640,360,fire alarm,259,277,349,337
1522982191.png,640,360,potted plant,232,215,376,349
1530137885.png,640,360,soccer ball,234,160,314,232
1532748080.png,640,360,fire alarm,296,158,420,232
1530137631.png,640,360,soccer ball,323,179,451,299
1532749434.png,640,360,fire alarm,327,188,387,252
1522977560.png,640,360,coffee machine,215,75,335,275
1532920171.png,640,360,tennis racket,409,61,543,91
1530137716.png,640,360,soccer ball,337,176,427,266
1530142357.png,640,360,uav,312,71,412,295
1522973772.png,640,360,Christmas toy,225,128,297,200
1530142593.png,640,360,uav,143,61,431,277
1530144375.png,640,360,turtle bot,203,70,363,320
1530142023.png,640,360,uav,172,86,472,266
1530142022.png,640,360,uav,167,83,467,263
1530143688.png,640,360,uav,140,29,440,285
1522981498.png,640,360,tissue box,234,147,342,281
1530138301.png,640,360,soccer ball,409,135,463,183
1522982764.png,640,360,potted plant,282,162,394,282
1530143913.png,640,360,uav,164,81,452,273
1522977701.png,640,360,coffee machine,162,52,306,212
1530140235.png,640,360,robot,299,114,459,276
1530144945.png,640,360,turtle bot,263,65,463,305
1522977525.png,640,360,coffee machine,34,110,130,234
1530142554.png,640,360,uav,181,102,421,222
1522981385.png,640,360,tissue box,111,174,291,308
1530139348.png,640,360,robot,233,143,353,303
1530144988.png,640,360,turtle bot,179,28,403,328
1530141985.png,640,360,uav,207,62,495,278
1532919755.png,640,360,tennis racket,249,221,383,285
1530139395.png,640,360,robot,224,168,344,296
1522975006.png,640,360,Christmas toy,173,176,307,320
1532920460.png,640,360,tennis racket,331,158,451,238
1530144996.png,640,360,turtle bot,189,0,413,298
1530144463.png,640,360,turtle bot,337,69,481,269
1522981007.png,640,360,tissue box,267,148,357,256
1530139381.png,640,360,robot,220,162,340,290
1522981531.png,640,360,tissue box,223,158,403,282
1530140213.png,640,360,robot,331,128,481,308
1522979567.png,640,360,coffee machine,283,102,391,226
1532748626.png,640,360,fire alarm,363,130,417,204
1530137661.png,640,360,soccer ball,300,174,390,270
1530138223.png,640,360,soccer ball,344,196,388,232
1530138946.png,640,360,robot,267,159,387,339
1530144582.png,640,360,turtle bot,306,74,426,254
1522981673.png,640,360,tissue box,219,228,363,328
1522981521.png,640,360,tissue box,215,196,395,320
1532919547.png,640,360,tennis racket,348,132,408,282
1530138257.png,640,360,soccer ball,375,144,419,180
1532748165.png,640,360,fire alarm,111,159,233,239
1522981617.png,640,360,tissue box,194,215,338,315
1532919773.png,640,360,tennis racket,222,173,356,257
1522979112.png,640,360,coffee machine,374,147,482,291
1530143983.png,640,360,uav,111,73,471,201
1522979634.png,640,360,coffee machine,217,116,351,308
1530142406.png,640,360,uav,122,151,392,279
1522982205.png,640,360,potted plant,193,219,317,353
1532920290.png,640,360,tennis racket,347,90,437,270
1532750145.png,640,360,fire alarm,330,114,400,174
1522982793.png,640,360,potted plant,206,141,370,291
1522982188.png,640,360,potted plant,211,156,335,270
1522975199.png,640,360,Christmas toy,218,152,352,272
1522982897.png,640,360,potted plant,194,154,312,288
1532748108.png,640,360,fire alarm,129,135,243,209
1522977423.png,640,360,coffee machine,296,208,376,304
1522979120.png,640,360,coffee machine,273,144,381,288
1522982838.png,640,360,potted plant,267,166,431,342
1522974788.png,640,360,Christmas toy,202,158,322,286
1532746748.png,640,360,fire alarm,340,176,520,296
1522975032.png,640,360,Christmas toy,189,160,323,304
1532919756.png,640,360,tennis racket,237,205,371,269
1530138166.png,640,360,soccer ball,262,182,358,278
1522981534.png,640,360,tissue box,246,192,426,316
1522982194.png,640,360,potted plant,158,214,284,348
1522979544.png,640,360,coffee machine,227,89,335,213
1530144369.png,640,360,turtle bot,258,49,418,299
1522982157.png,640,360,potted plant,251,189,369,309
1532746693.png,640,360,fire alarm,109,113,309,253
1522974937.png,640,360,Christmas toy,222,153,356,297
1530137706.png,640,360,soccer ball,258,173,348,263
1522977395.png,640,360,coffee machine,266,196,346,292
1530137818.png,640,360,soccer ball,341,203,401,263
1522981500.png,640,360,tissue box,218,161,326,295
1530137654.png,640,360,soccer ball,352,165,442,261
1530143388.png,640,360,uav,333,87,557,267
1530138975.png,640,360,robot,267,158,357,292
1522981677.png,640,360,tissue box,192,202,336,302
1532746691.png,640,360,fire alarm,128,86,308,206
1530140326.png,640,360,robot,292,72,492,296
1522981680.png,640,360,tissue box,221,187,365,287
